Order ID,Order Date,Customer ID,Customer Name,Region,State,Category,Product Name,Quantity,Unit Price,Sales,Profit,Payment Method,Order Status,Salesperson
ORD07462,17-05-2025,CUST2820,Eileen Perez,North,Karnataka,Fashion,Jeans,4,48061,192244,26376.56,Cash on Delivery,Delivered,Pamela
ORD07463,28-05-2025,CUST0198,Cynthia Freeman,North,Rajasthan,Beauty,Skincare,2,38276,76552,8916.2,Debit Card,Delivered,Elijah
ORD07464,27-01-2025,CUST2091,Brian Wilcox,South,Rajasthan,Fashion,Jeans,2,9546,19092,5159.34,Cash on Delivery,Shipped,David
ORD07465,09-05-2025,CUST2094,Joshua Fernandez,West,Karnataka,Beauty,Skincare,4,979,3916,388.45,Net Banking,Delivered,Alice
ORD07466,12-06-2026,CUST2171,Melissa Morales,North,Rajasthan,Electronics,Laptop,2,21336,42672,6119.67,Net Banking,Shipped,William
ORD07467,16-01-2025,CUST2620,Craig Gay,West,Gujarat,Beauty,Makeup,4,48709,194836,54396.05,Debit Card,Shipped,Wendy
ORD07468,17-03-2025,CUST2987,Heather Schmidt,South,Tamil Nadu,Fashion,Jacket,1,13321,13321,1552.24,Cash on Delivery,Shipped,Jocelyn
ORD07469,18-05-2025,CUST1876,Patricia Weber,North,Tamil Nadu,Beauty,Skincare,2,16904,33808,7881.61,Debit Card,Shipped,James
ORD07470,21-04-2025,CUST0836,Lauren Alvarado,South,Gujarat,Fashion,Shirt,2,20181,40362,7128.77,Credit Card,Returned,Teresa
ORD07471,17-08-2025,CUST1985,Elizabeth White,North,Maharashtra,Beauty,Makeup,1,19224,19224,4843.78,Cash on Delivery,Delivered,Billy
ORD07472,22-04-2025,CUST0441,Scott Miller,North,Gujarat,Fashion,Jeans,2,41505,83010,4409.88,UPI,Shipped,Rachel
ORD07473,29-01-2026,CUST1047,Anne Clayton,South,Maharashtra,Fashion,Shirt,4,47233,188932,28605.33,Net Banking,Shipped,Jacob
ORD07474,22-12-2025,CUST2039,Krystal Foster,West,Delhi,Electronics,Mobile,4,3763,15052,3989.12,Net Banking,Delivered,Tracy
ORD07475,31-01-2025,CUST1460,Joshua Melendez,North,Maharashtra,Beauty,Skincare,2,23508,47016,4878.25,Net Banking,Cancelled,Christopher
ORD07476,16-02-2026,CUST0294,John Henry,South,Gujarat,Fashion,Jeans,2,8189,16378,4355,Net Banking,Returned,Patricia
ORD07477,02-04-2026,CUST0385,William Wilson,South,Maharashtra,Electronics,Mobile,3,12535,37605,8531.34,Debit Card,Shipped,Kevin
ORD07478,15-03-2025,CUST1199,Michael Gilbert,East,Karnataka,Beauty,Perfume,1,44896,44896,3568.66,Debit Card,Cancelled,Scott
ORD07479,09-10-2025,CUST1448,Michael Evans,South,Tamil Nadu,Electronics,Laptop,2,10707,21414,5908.97,Net Banking,Cancelled,Heather
ORD07480,16-05-2026,CUST0380,Antonio Tucker,South,Tamil Nadu,Electronics,Headphones,1,16661,16661,2799.76,UPI,Shipped,Michael
ORD07481,03-06-2025,CUST1599,Mrs. Stacey Clark,North,Gujarat,Electronics,Smart Watch,3,22894,68682,5831.45,UPI,Shipped,Michael
ORD07482,25-02-2025,CUST2859,Paul Wright,East,Rajasthan,Beauty,Hair Dryer,5,5901,29505,4128.05,Credit Card,Returned,Ernest
ORD07483,23-01-2025,CUST1264,Randy Hill,North,Rajasthan,Beauty,Perfume,2,12553,25106,6919.97,Debit Card,Shipped,Brandon
ORD07484,22-03-2026,CUST1114,Eugene Arnold,South,Gujarat,Home & Kitchen,Table,1,20380,20380,2934.92,UPI,Cancelled,Jennifer
ORD07485,27-11-2025,CUST1713,Christina Warner,East,Karnataka,Beauty,Perfume,5,46769,233845,66161.63,Credit Card,Cancelled,Cindy
ORD07486,24-03-2026,CUST1384,Brianna Collins,West,Maharashtra,Fashion,Jacket,1,9070,9070,721.17,Debit Card,Cancelled,Lisa
ORD07487,26-06-2025,CUST2148,Sharon Jensen,South,Maharashtra,Electronics,Smart Watch,4,4830,19320,5652.36,Net Banking,Returned,Michael
ORD07488,15-10-2025,CUST0664,Jordan Nelson,West,Rajasthan,Beauty,Hair Dryer,5,46754,233770,20015.57,Debit Card,Shipped,Christopher
ORD07489,30-04-2026,CUST1099,Victoria Thompson,East,Delhi,Electronics,Smart Watch,2,36644,73288,7667.95,Net Banking,Delivered,Edwin
ORD07490,19-01-2025,CUST2999,Mr. Douglas Hernandez,East,Delhi,Fashion,Shoes,3,22149,66447,5688.18,Cash on Delivery,Cancelled,Ashley
ORD07491,12-08-2025,CUST2524,Dennis Chen,South,Tamil Nadu,Beauty,Perfume,5,33907,169535,45230.36,Credit Card,Delivered,Robert
ORD07492,19-05-2026,CUST1588,Kevin Smith,North,Delhi,Fashion,Shoes,1,24536,24536,3667.9,Net Banking,Shipped,Glenn
ORD07493,29-06-2025,CUST2645,Catherine Ellis,South,Rajasthan,Home & Kitchen,Chair,5,39298,196490,16768.81,Net Banking,Delivered,John
ORD07494,13-04-2026,CUST2253,Jessica Haas,East,Karnataka,Fashion,Jacket,5,17020,85100,18380.62,Debit Card,Delivered,Meredith
ORD07495,18-07-2025,CUST1603,Robert Obrien,North,Karnataka,Home & Kitchen,Chair,4,35870,143480,41186.65,Debit Card,Cancelled,Cindy
ORD07496,27-01-2026,CUST0080,Marc Bolton,West,Karnataka,Home & Kitchen,Table,3,11754,35262,3360.39,Cash on Delivery,Delivered,Jason
ORD07497,26-04-2025,CUST1731,Michael Glover,South,Karnataka,Home & Kitchen,Cookware,1,39402,39402,6350.53,Cash on Delivery,Shipped,Frank
ORD07498,14-05-2025,CUST2739,Terri Brewer,North,Rajasthan,Fashion,Jeans,4,31764,127056,24111.19,UPI,Returned,Ann
ORD07499,30-04-2025,CUST1750,Courtney Ford,North,Delhi,Home & Kitchen,Table,4,44838,179352,39593.45,UPI,Delivered,Michael
ORD07500,07-05-2025,CUST1270,Kenneth Winters,North,Karnataka,Fashion,Shoes,4,10265,41060,5480.69,Debit Card,Cancelled,Heather
ORD07501,10-04-2025,CUST0302,Katherine Bush,West,Maharashtra,Beauty,Perfume,1,12859,12859,1207.71,UPI,Returned,Cynthia
ORD07502,21-03-2026,CUST0232,Eric Wang,West,Rajasthan,Home & Kitchen,Cookware,3,14339,43017,10909.32,Cash on Delivery,Delivered,Jeffery
ORD07503,08-05-2025,CUST2508,Michael Barrett,North,Delhi,Home & Kitchen,Cookware,2,27852,55704,5252.88,UPI,Delivered,Mariah
ORD07504,29-03-2026,CUST0112,Catherine Hudson,West,Gujarat,Fashion,Jeans,3,12871,38613,6537.07,UPI,Cancelled,Nichole
ORD07505,24-06-2025,CUST2796,Kelly Carpenter,West,Rajasthan,Beauty,Skincare,1,25197,25197,5479.22,UPI,Shipped,Robyn
ORD07506,30-05-2025,CUST2842,Matthew Faulkner,East,Karnataka,Home & Kitchen,Table,2,36737,73474,21087.65,UPI,Cancelled,Cindy
ORD07507,19-01-2026,CUST0374,Richard Rivas DDS,North,Tamil Nadu,Electronics,Mobile,2,26801,53602,15999.28,Net Banking,Delivered,Charles
ORD07508,17-06-2025,CUST2248,Johnny Lewis,West,Rajasthan,Fashion,Shirt,3,8540,25620,4352.42,Debit Card,Shipped,Evan
ORD07509,08-02-2025,CUST1391,Michael Clay,North,Gujarat,Electronics,Mobile,5,42465,212325,62054.05,Cash on Delivery,Returned,Angela
ORD07510,27-06-2025,CUST2651,John Phillips,East,Tamil Nadu,Fashion,Shoes,1,34340,34340,9012.51,Debit Card,Delivered,Natalie
ORD07511,23-09-2025,CUST0334,Shannon Hodge,East,Rajasthan,Beauty,Makeup,2,23205,46410,10683.72,Debit Card,Returned,Douglas
ORD07512,16-12-2025,CUST2743,Jeremy Cooper,East,Rajasthan,Fashion,Jeans,1,7318,7318,1024.25,Cash on Delivery,Delivered,Scott
ORD07513,27-01-2026,CUST1740,Alyssa Johnson,West,Delhi,Fashion,Jacket,1,15884,15884,3056.55,Net Banking,Cancelled,Cheyenne
ORD07514,27-07-2025,CUST0109,Mr. James Brown DDS,East,Tamil Nadu,Electronics,Headphones,4,37502,150008,11343.78,Credit Card,Delivered,David
ORD07515,17-01-2025,CUST1508,Kenneth Gonzalez,South,Maharashtra,Beauty,Hair Dryer,3,4661,13983,4034.21,Net Banking,Delivered,Cassandra
ORD07516,02-04-2026,CUST2168,Hunter Blankenship,South,Karnataka,Home & Kitchen,Cookware,5,28563,142815,39042.47,Credit Card,Shipped,Roberto
ORD07517,06-03-2025,CUST2769,Michael Combs,East,Rajasthan,Home & Kitchen,Chair,3,39730,119190,12058.08,Cash on Delivery,Delivered,Scott
ORD07518,18-09-2025,CUST0396,Richard Mathis,North,Rajasthan,Fashion,Jacket,5,40880,204400,32689.06,Cash on Delivery,Returned,Thomas
ORD07519,27-01-2026,CUST0358,Ashley Brewer,North,Delhi,Home & Kitchen,Cookware,2,47631,95262,5285.56,UPI,Cancelled,Brittney
ORD07520,01-02-2026,CUST1084,Erin Pham,West,Karnataka,Electronics,Mobile,5,44106,220530,42475.88,UPI,Cancelled,Fred
ORD07521,26-10-2025,CUST0109,Ashley Diaz,West,Maharashtra,Electronics,Headphones,3,8372,25116,2630.84,Credit Card,Returned,Isabel
ORD07522,30-11-2025,CUST0183,John Boyd,East,Delhi,Electronics,Headphones,3,47652,142956,21973.38,Net Banking,Cancelled,Miguel
ORD07523,15-08-2025,CUST1993,Michael Washington,South,Maharashtra,Home & Kitchen,Cookware,4,20061,80244,16987.92,Cash on Delivery,Cancelled,Monique
ORD07524,01-03-2025,CUST2163,Heather Baker,North,Delhi,Home & Kitchen,Cookware,4,30026,120104,8202.84,Cash on Delivery,Returned,Danielle
ORD07525,25-06-2026,CUST0909,Anthony Smith MD,North,Tamil Nadu,Beauty,Makeup,4,40930,163720,24002.23,Net Banking,Returned,Joseph
ORD07526,30-10-2025,CUST2503,Brianna Haas,North,Delhi,Beauty,Makeup,2,35728,71456,19644.84,Cash on Delivery,Cancelled,Madison
ORD07527,25-09-2025,CUST0660,Emily White,North,Maharashtra,Electronics,Mobile,4,37933,151732,34981.77,Cash on Delivery,Returned,Julie
ORD07528,09-12-2025,CUST1282,Mathew Houston,North,Gujarat,Electronics,Headphones,5,49172,245860,58764.33,Debit Card,Returned,Michele
ORD07529,30-06-2025,CUST1408,Joshua Phelps,North,Karnataka,Electronics,Headphones,4,48393,193572,51842.65,UPI,Cancelled,Carol
ORD07530,07-01-2026,CUST2146,William Avila,West,Delhi,Electronics,Smart Watch,3,28399,85197,14418.84,Net Banking,Delivered,Christina
ORD07531,01-12-2025,CUST2150,Jackie Grant,West,Gujarat,Fashion,Shirt,4,11350,45400,7412.54,Credit Card,Delivered,Richard
ORD07532,16-07-2025,CUST1955,Gregory Watson,South,Karnataka,Fashion,Shoes,5,20770,103850,21472.87,Credit Card,Cancelled,Carol
ORD07533,11-10-2025,CUST2104,Tony Clark,West,Maharashtra,Beauty,Hair Dryer,2,43457,86914,18189.78,Net Banking,Delivered,Jennifer
ORD07534,29-07-2025,CUST1615,Joseph Gonzalez,East,Delhi,Fashion,Shirt,5,10600,53000,5268.28,Net Banking,Returned,Daniel
ORD07535,12-02-2026,CUST0427,Stacey Clark,South,Delhi,Electronics,Mobile,1,33406,33406,9876.43,Debit Card,Returned,Amy
ORD07536,13-01-2025,CUST1209,Derrick Andrews,West,Karnataka,Home & Kitchen,Cookware,5,27190,135950,13580,Debit Card,Cancelled,Amber
ORD07537,01-04-2026,CUST1014,Karen Martinez,South,Maharashtra,Home & Kitchen,Cookware,3,42253,126759,14879.71,Credit Card,Shipped,Tiffany
ORD07538,23-10-2025,CUST2769,Brian Cook,East,Maharashtra,Home & Kitchen,Mixer,1,42241,42241,2267.52,Cash on Delivery,Cancelled,Mary
ORD07539,01-09-2025,CUST0046,Karen Herman,East,Tamil Nadu,Home & Kitchen,Table,2,11244,22488,5458.15,Cash on Delivery,Delivered,Taylor
ORD07540,29-08-2025,CUST1477,Patricia Wilson,West,Delhi,Beauty,Hair Dryer,2,26495,52990,6897.12,Cash on Delivery,Delivered,Larry
ORD07541,07-05-2026,CUST1905,Alex Brock,North,Karnataka,Home & Kitchen,Chair,4,15738,62952,8076.4,Debit Card,Returned,Bailey
ORD07542,14-06-2025,CUST1758,Donna Schmidt,West,Gujarat,Electronics,Smart Watch,3,39872,119616,11204.33,Cash on Delivery,Shipped,Bradley
ORD07543,17-07-2025,CUST2444,Shelly Nguyen,East,Delhi,Home & Kitchen,Chair,5,31803,159015,21052.71,UPI,Delivered,Troy
ORD07544,01-03-2025,CUST1334,Todd Kelley,South,Tamil Nadu,Home & Kitchen,Cookware,5,49177,245885,19472.76,Credit Card,Returned,Katherine
ORD07545,11-04-2026,CUST2614,Robert Steele,South,Tamil Nadu,Home & Kitchen,Table,1,7101,7101,1909.85,Credit Card,Cancelled,Angela
ORD07546,29-01-2025,CUST0693,Cody Harrell,North,Delhi,Electronics,Smart Watch,2,49695,99390,7513.77,Debit Card,Delivered,Laura
ORD07547,11-05-2026,CUST2685,Jennifer Dunn,West,Karnataka,Beauty,Hair Dryer,2,45805,91610,7883.57,Debit Card,Cancelled,Mary
ORD07548,24-03-2025,CUST2392,Bryan Coffey,North,Rajasthan,Fashion,Shirt,2,21239,42478,11584.44,Debit Card,Cancelled,Michael
ORD07549,11-09-2025,CUST1550,Matthew Bishop,West,Maharashtra,Home & Kitchen,Table,3,7081,21243,5157.86,Credit Card,Cancelled,Laura
ORD07550,21-04-2025,CUST0686,Ryan Bradley,West,Delhi,Beauty,Makeup,2,46365,92730,23583.1,Credit Card,Delivered,Mark
ORD07551,18-03-2025,CUST1593,Valerie Hernandez,East,Maharashtra,Fashion,Jeans,2,29373,58746,6325.3,Debit Card,Cancelled,Alicia
ORD07552,06-04-2025,CUST0346,Christopher Gonzalez,South,Rajasthan,Home & Kitchen,Chair,4,39756,159024,41765.56,Net Banking,Returned,Ashley
ORD07553,22-05-2025,CUST1622,Melissa Lloyd,East,Delhi,Fashion,Jeans,3,27833,83499,24017.76,UPI,Shipped,Allen
ORD07554,07-04-2025,CUST1203,Ralph Skinner,North,Delhi,Electronics,Headphones,4,21886,87544,15968.78,Credit Card,Cancelled,Kenneth
ORD07555,31-07-2025,CUST0274,Jennifer Cummings,North,Rajasthan,Fashion,Shirt,2,4641,9282,1937.27,Debit Card,Returned,Walter
ORD07556,04-05-2026,CUST0399,Thomas Moore,West,Rajasthan,Fashion,Jacket,4,2893,11572,677.35,Net Banking,Shipped,Andrea
ORD07557,31-01-2025,CUST1012,Paul Wheeler,East,Tamil Nadu,Home & Kitchen,Cookware,1,17927,17927,3531.5,Debit Card,Cancelled,Julie
ORD07558,06-08-2025,CUST0389,Frank Hughes,West,Delhi,Fashion,Jeans,3,37310,111930,15420.28,Credit Card,Shipped,Jennifer
ORD07559,05-10-2025,CUST2374,Morgan Vincent,South,Gujarat,Beauty,Hair Dryer,1,24069,24069,1857.69,Cash on Delivery,Returned,Cynthia
ORD07560,23-06-2026,CUST1087,Anthony Johnson,North,Karnataka,Fashion,Jeans,2,3048,6096,1792.23,Cash on Delivery,Delivered,Michael
ORD07561,23-06-2026,CUST1954,David Olson,South,Karnataka,Electronics,Headphones,2,18406,36812,8370.24,Credit Card,Shipped,Laura
ORD07562,07-01-2026,CUST1668,Rebecca Garcia,West,Rajasthan,Electronics,Smart Watch,5,20359,101795,18478.5,Debit Card,Cancelled,Danielle
ORD07563,23-02-2026,CUST0092,Kathy Mcdonald,West,Karnataka,Home & Kitchen,Mixer,1,9400,9400,951.19,Debit Card,Delivered,Donald
ORD07564,29-07-2025,CUST0123,Charles Mitchell,North,Karnataka,Electronics,Smart Watch,4,1294,5176,583.16,Cash on Delivery,Returned,Nancy
ORD07565,27-03-2025,CUST1061,Edward Ramsey,South,Maharashtra,Electronics,Smart Watch,5,44787,223935,63480.68,Cash on Delivery,Shipped,Anthony
ORD07566,18-08-2025,CUST0757,Xavier Sanders,South,Rajasthan,Beauty,Hair Dryer,4,27429,109716,23422.34,UPI,Returned,Jennifer
ORD07567,14-01-2025,CUST1884,Devon Fuller,North,Delhi,Beauty,Hair Dryer,5,25562,127810,14558.06,Debit Card,Delivered,Tony
ORD07568,20-05-2026,CUST1543,Jessica Decker,North,Rajasthan,Home & Kitchen,Cookware,2,15860,31720,6815.86,Credit Card,Shipped,Deanna
ORD07569,02-11-2025,CUST0038,Maureen Cook,North,Rajasthan,Home & Kitchen,Mixer,5,23837,119185,18921.87,Credit Card,Delivered,Stephen
ORD07570,17-05-2025,CUST1751,John Anderson,West,Karnataka,Beauty,Skincare,4,13341,53364,10946,UPI,Shipped,Cindy
ORD07571,01-08-2025,CUST1647,Paul Cox,North,Gujarat,Fashion,Jeans,1,30101,30101,6044.22,Credit Card,Shipped,Joseph
ORD07572,07-09-2025,CUST2615,Christina Walker,East,Gujarat,Electronics,Mobile,4,16338,65352,11508.38,Net Banking,Returned,Erica
ORD07573,18-04-2026,CUST0464,Christine Jacobs,South,Karnataka,Fashion,Jacket,3,38704,116112,11813.63,Credit Card,Returned,Carol
ORD07574,24-10-2025,CUST0385,Kimberly Pearson,West,Delhi,Fashion,Shoes,2,40491,80982,5543.95,Debit Card,Delivered,Jorge
ORD07575,09-03-2026,CUST0977,Zachary Walls,North,Rajasthan,Beauty,Skincare,3,3531,10593,644.15,Net Banking,Shipped,Donald
ORD07576,22-04-2026,CUST0855,Paula Oliver,South,Delhi,Beauty,Perfume,5,3981,19905,5184.08,UPI,Cancelled,Dawn
ORD07577,18-08-2025,CUST1961,Joshua Gonzalez,East,Delhi,Home & Kitchen,Cookware,4,883,3532,300.26,Debit Card,Delivered,Daniel
ORD07578,20-01-2025,CUST1489,Maria Hubbard,South,Delhi,Electronics,Smart Watch,4,34886,139544,32643.85,UPI,Delivered,Ronald
ORD07579,11-01-2026,CUST0201,Andrea Miller,East,Tamil Nadu,Home & Kitchen,Cookware,5,33744,168720,32547.98,UPI,Cancelled,Luke
ORD07580,24-06-2026,CUST2553,Michael Zimmerman,East,Rajasthan,Beauty,Perfume,4,34470,137880,11043.89,UPI,Shipped,Jeremy
ORD07581,15-10-2025,CUST1987,Steven Gray,East,Karnataka,Home & Kitchen,Cookware,5,44955,224775,60133.51,UPI,Cancelled,Elijah
ORD07582,05-04-2026,CUST2460,John Vincent,South,Maharashtra,Home & Kitchen,Chair,2,7091,14182,1728.63,Debit Card,Delivered,Randy
ORD07583,02-08-2025,CUST1742,Michael Bush,North,Delhi,Electronics,Smart Watch,2,14273,28546,7061.37,Credit Card,Shipped,Tracey
ORD07584,06-02-2026,CUST0141,Darrell Cook,North,Tamil Nadu,Fashion,Shoes,1,42097,42097,10595.22,Debit Card,Cancelled,Hector
ORD07585,25-04-2026,CUST0051,Martha Shepherd,West,Delhi,Electronics,Smart Watch,5,3902,19510,5348.19,Debit Card,Returned,Zachary
ORD07586,10-10-2025,CUST0666,Shannon Jackson,West,Maharashtra,Fashion,Shoes,4,18094,72376,10059.96,Net Banking,Delivered,Peter
ORD07587,05-06-2025,CUST1929,Joseph Williams DDS,East,Gujarat,Home & Kitchen,Chair,5,45110,225550,59223.23,UPI,Returned,Amanda
ORD07588,31-01-2025,CUST0979,Debbie Hahn DDS,South,Gujarat,Electronics,Headphones,4,36013,144052,16657.93,Debit Card,Returned,Elizabeth
ORD07589,03-07-2025,CUST0121,Barbara Hart,South,Gujarat,Fashion,Shoes,3,28116,84348,18389.14,UPI,Returned,Regina
ORD07590,28-06-2025,CUST1052,Edwin Stanley,North,Maharashtra,Fashion,Jacket,4,31528,126112,35989.12,Debit Card,Delivered,Brian
ORD07591,08-06-2025,CUST0105,Kathleen Keller,North,Karnataka,Fashion,Shirt,2,34170,68340,14330.44,Cash on Delivery,Returned,Joseph
ORD07592,13-03-2025,CUST2617,Miranda Nguyen,East,Karnataka,Electronics,Mobile,4,33444,133776,20107.45,UPI,Shipped,Anthony
ORD07593,01-06-2025,CUST2481,Allison Green,East,Maharashtra,Fashion,Shirt,1,3176,3176,166.14,UPI,Returned,Denise
ORD07594,12-01-2026,CUST0787,Amy Hernandez,West,Maharashtra,Home & Kitchen,Mixer,3,37994,113982,9350.29,Net Banking,Shipped,Dawn
ORD07595,22-04-2026,CUST2183,Robert Sanders,North,Rajasthan,Home & Kitchen,Mixer,3,13296,39888,6518.13,Cash on Delivery,Delivered,Kevin
ORD07596,21-02-2026,CUST0712,William Duncan,North,Rajasthan,Electronics,Mobile,5,39748,198740,39677.33,Credit Card,Cancelled,Danielle
ORD07597,16-07-2025,CUST1895,Natalie Hubbard,South,Tamil Nadu,Beauty,Perfume,4,42183,168732,26513.4,Net Banking,Returned,Adam
ORD07598,17-03-2025,CUST1083,Crystal Huerta,West,Gujarat,Fashion,Jacket,3,19386,58158,14461.94,Net Banking,Shipped,Darlene
ORD07599,01-05-2025,CUST2971,Lauren Daniels,West,Delhi,Electronics,Smart Watch,5,20235,101175,9085.44,Cash on Delivery,Returned,Kayla
ORD07600,19-05-2025,CUST2508,Kelsey Leonard,North,Tamil Nadu,Home & Kitchen,Mixer,3,37010,111030,32785.22,UPI,Returned,Henry
ORD07601,29-05-2025,CUST0672,Benjamin Delgado,East,Gujarat,Home & Kitchen,Cookware,5,17523,87615,9008.18,Debit Card,Returned,Ethan
ORD07602,27-06-2025,CUST1851,Katrina Adams DVM,South,Gujarat,Beauty,Makeup,4,46764,187056,39328.77,Debit Card,Returned,Samantha
ORD07603,10-12-2025,CUST0406,Christopher Williamson,East,Gujarat,Home & Kitchen,Chair,2,43628,87256,21293.45,Credit Card,Cancelled,Deanna
ORD07604,28-11-2025,CUST0878,Julie Nguyen,South,Gujarat,Beauty,Makeup,2,29028,58056,16464.38,Debit Card,Shipped,Gordon
ORD07605,18-10-2025,CUST0510,Donald Moore,South,Rajasthan,Home & Kitchen,Cookware,1,11347,11347,2562.84,Credit Card,Shipped,Nicholas
ORD07606,30-01-2025,CUST1708,Jeremy Thompson,South,Gujarat,Home & Kitchen,Cookware,2,29705,59410,8207.64,Debit Card,Returned,David
ORD07607,01-10-2025,CUST2937,Jeffrey Mitchell,West,Maharashtra,Home & Kitchen,Chair,4,18771,75084,15477.04,UPI,Cancelled,Gregory
ORD07608,06-09-2025,CUST1216,Todd Bryant,West,Tamil Nadu,Beauty,Skincare,3,13000,39000,6163.56,Credit Card,Shipped,Ashley
ORD07609,07-10-2025,CUST0363,Rebecca Harrison,North,Karnataka,Beauty,Perfume,2,28318,56636,5290.21,Credit Card,Shipped,Gerald
ORD07610,29-12-2025,CUST1713,Jimmy Castillo,North,Karnataka,Beauty,Hair Dryer,2,22123,44246,6215.27,UPI,Shipped,Samuel
ORD07611,23-08-2025,CUST1346,James Ramos,South,Gujarat,Beauty,Hair Dryer,5,28782,143910,35655.15,Debit Card,Delivered,Michelle
ORD07612,24-03-2025,CUST2850,Margaret Golden,South,Karnataka,Electronics,Mobile,5,42702,213510,27423.05,Credit Card,Delivered,William
ORD07613,03-12-2025,CUST2808,Ann Osborn,East,Gujarat,Beauty,Skincare,5,16579,82895,16512.12,Debit Card,Shipped,Stephanie
ORD07614,11-11-2025,CUST0096,Ethan Martin,West,Delhi,Home & Kitchen,Cookware,3,29836,89508,17214.5,Debit Card,Returned,Cynthia
ORD07615,06-05-2025,CUST2573,Haley Smith,South,Gujarat,Electronics,Laptop,5,18857,94285,17830.89,UPI,Delivered,Samuel
ORD07616,20-01-2026,CUST1323,Alexander Smith,West,Karnataka,Beauty,Makeup,2,8919,17838,3600.14,Net Banking,Shipped,Andrew
ORD07617,31-01-2026,CUST0980,Adam Hogan,East,Rajasthan,Home & Kitchen,Mixer,5,46173,230865,57727,Cash on Delivery,Cancelled,Julie
ORD07618,10-06-2025,CUST1237,Nicholas Garcia,North,Gujarat,Electronics,Laptop,5,33675,168375,21504.28,Cash on Delivery,Delivered,Lisa
ORD07619,24-11-2025,CUST0965,Vanessa Peterson,North,Maharashtra,Home & Kitchen,Cookware,4,40846,163384,8410.55,Debit Card,Delivered,Benjamin
ORD07620,18-07-2025,CUST1757,Kelly Scott,South,Tamil Nadu,Electronics,Laptop,4,28357,113428,33356.01,UPI,Returned,Brandon
ORD07621,10-04-2026,CUST2433,Rita Rowe,East,Maharashtra,Fashion,Jacket,5,5237,26185,5032.83,UPI,Delivered,Cameron
ORD07622,11-07-2025,CUST1347,Nancy Reed,North,Tamil Nadu,Beauty,Makeup,5,17534,87670,13711.95,UPI,Returned,Elizabeth
ORD07623,24-12-2025,CUST2811,David Peters,South,Tamil Nadu,Electronics,Headphones,3,45055,135165,32735.24,Cash on Delivery,Delivered,Kathryn
ORD07624,09-04-2026,CUST1312,Samantha Davis,West,Delhi,Electronics,Headphones,3,12347,37041,5654.59,Debit Card,Cancelled,Timothy
ORD07625,30-11-2025,CUST2684,Ann Sanders,North,Tamil Nadu,Fashion,Shirt,1,34254,34254,3846.01,Net Banking,Returned,Steve
ORD07626,20-02-2026,CUST1599,Jonathan Woodward,North,Rajasthan,Beauty,Perfume,1,21328,21328,1607.91,UPI,Returned,Kevin
ORD07627,01-04-2025,CUST0709,Raymond Cox,South,Karnataka,Electronics,Headphones,3,12160,36480,10363.6,UPI,Shipped,Alyssa
ORD07628,04-02-2025,CUST2701,Phillip Morgan,West,Maharashtra,Electronics,Smart Watch,4,24316,97264,21032.53,UPI,Cancelled,Megan
ORD07629,01-06-2026,CUST0699,Samuel Thomas,East,Rajasthan,Electronics,Headphones,2,11830,23660,6744.2,UPI,Shipped,Kathryn
ORD07630,04-10-2025,CUST1767,Mark Simpson,North,Maharashtra,Electronics,Laptop,5,20300,101500,7824.3,UPI,Shipped,Natasha
ORD07631,30-06-2025,CUST0370,Stanley Ramos,North,Maharashtra,Home & Kitchen,Mixer,2,37578,75156,18258.22,Net Banking,Delivered,Michelle
ORD07632,22-12-2025,CUST0310,Jonathan Berg,East,Gujarat,Home & Kitchen,Cookware,5,49894,249470,58697.67,Debit Card,Delivered,Angela
ORD07633,08-09-2025,CUST2059,Jacob Smith,East,Tamil Nadu,Beauty,Skincare,4,11529,46116,3836.31,UPI,Returned,Isaac
ORD07634,19-03-2025,CUST0648,Daryl Chapman,South,Delhi,Electronics,Mobile,1,45532,45532,12352.63,UPI,Delivered,Ashley
ORD07635,26-01-2026,CUST1197,Anthony Barnes,South,Gujarat,Electronics,Mobile,5,5681,28405,4854.07,Credit Card,Shipped,Daniel
ORD07636,11-08-2025,CUST0979,Susan Espinoza,South,Delhi,Fashion,Shoes,3,42629,127887,16153.78,Cash on Delivery,Shipped,Jessica
ORD07637,10-06-2026,CUST1401,Yvette Owen,North,Tamil Nadu,Electronics,Mobile,4,24176,96704,24830.45,Net Banking,Returned,Heather
ORD07638,26-03-2025,CUST0580,Bradley Contreras,North,Maharashtra,Electronics,Mobile,4,30774,123096,13060.13,Debit Card,Delivered,Renee
ORD07639,05-10-2025,CUST2216,Daniel Lewis,North,Gujarat,Beauty,Perfume,3,46692,140076,15745.6,UPI,Returned,Larry
ORD07640,28-11-2025,CUST1278,Eric Morris,East,Gujarat,Fashion,Shoes,4,12232,48928,2990.89,Net Banking,Cancelled,Stephanie
ORD07641,10-02-2025,CUST1010,Taylor Sanchez,East,Gujarat,Beauty,Hair Dryer,1,47899,47899,3181.41,Debit Card,Delivered,Vanessa
ORD07642,09-02-2026,CUST1877,Pedro Clayton,South,Rajasthan,Home & Kitchen,Mixer,3,11449,34347,1853.38,Cash on Delivery,Cancelled,Sarah
ORD07643,26-03-2026,CUST2663,William Alvarez,North,Tamil Nadu,Home & Kitchen,Chair,2,4403,8806,749.75,Credit Card,Returned,Aaron
ORD07644,25-02-2026,CUST1384,Jenna Brady,West,Karnataka,Beauty,Perfume,1,31300,31300,6976.94,Credit Card,Shipped,Joshua
